date,symbol,margin_purchase,short_sale,foreign,trust,dealer,ftd_total
2016-5-3,2891,2918,2918,-38975,0,562,-38413
2016-5-3,2892,-373,-373,17479,0,591,18070
2016-5-3,2912,28,28,-383,-5,-1,-389
2016-5-3,3008,-57,-57,59,-3,19,74
2016-5-3,3034,-20,-20,-1634,-2,101,-1535
2016-5-3,3045,42,42,-427,676,52,301
2016-5-3,4904,-11,-11,3166,286,-4,3448
2016-5-3,4938,54,54,-6034,-6,105,-5935
2016-5-3,5871,31,31,-1143,0,-51,-1194
2016-5-3,5880,99,99,-2569,0,-4,-2573
2016-5-3,6415,-1,-1,-9,0,-8,-17
2016-5-3,6505,-32,-32,-1192,-94,4,-1282
2016-5-3,8046,-13,-13,109,0,-28,81
2016-5-3,9910,122,122,7,0,11,18
2016-5-4,1101,98,98,-2790,0,-214,-3004
2016-5-4,1102,47,47,-1343,0,255,-1088
2016-5-4,1216,214,214,-2442,0,121,-2321
2016-5-4,1301,32,32,-1908,-20,-110,-2038
2016-5-4,1303,-19,-19,-3892,203,27,-3662
2016-5-4,1326,158,158,1331,57,-279,1109
2016-5-4,1402,287,287,-4892,86,-22,-4828
2016-5-4,1590,71,71,-289,3,-12,-298
2016-5-4,2002,1055,1055,-19672,-1060,-2337,-23069
2016-5-4,2105,-102,-102,2457,-119,-84,2254
2016-5-4,2207,6,6,-248,0,0,-248
2016-5-4,2303,1762,1762,-25235,-846,1295,-24786
2016-5-4,2308,182,182,-1729,-74,4,-1799
2016-5-4,2317,221,221,-11771,-370,1212,-10929
2016-5-4,2327,61,61,-294,0,178,-116
2016-5-4,2330,556,556,-26842,-155,1010,-25987
2016-5-4,2357,-1,-1,-771,-17,39,-749
2016-5-4,2379,-10,-10,563,95,94,752
2016-5-4,2382,116,116,-4596,-275,48,-4823
2016-5-4,2395,26,26,-372,31,2,-339
2016-5-4,2408,-182,-182,1098,0,-94,1004
2016-5-4,2412,-9,-9,1257,1059,-64,2252
2016-5-4,2454,949,949,-6620,35,-535,-7120
2016-5-4,2474,339,339,-1468,-227,22,-1673
2016-5-4,2801,-25,-25,-1691,0,72,-1619
2016-5-4,2880,49,49,-4290,0,0,-4290
2016-5-4,2881,141,141,-10613,46,-767,-11334
2016-5-4,2882,198,198,-14294,0,-224,-14518
2016-5-4,2884,256,256,-10203,101,100,-10002
2016-5-4,2885,1582,1582,-20165,0,131,-20034
2016-5-4,2886,111,111,263,889,387,1539
2016-5-4,2887,-317,-317,-5502,0,-577,-6079
2016-5-4,2891,306,306,-15227,0,-664,-15891
2016-5-4,2892,-94,-94,-1498,-207,-374,-2079
2016-5-4,2912,-1,-1,-8,1,-3,-10
2016-5-4,3008,7,7,69,-7,-55,7
2016-5-4,3034,-8,-8,-969,0,154,-815
2016-5-4,3045,-5,-5,931,118,38,1087
2016-5-4,4904,-4,-4,2097,865,5,2967
2016-5-4,4938,-256,-256,-3110,-130,125,-3115
2016-5-4,5871,556,556,-3172,0,-229,-3401
2016-5-4,5880,-144,-144,-2490,0,-3,-2493
2016-5-4,6415,15,15,50,-74,-11,-35
2016-5-4,6505,86,86,-1195,-125,-23,-1343
2016-5-4,8046,-20,-20,218,0,-35,183
2016-5-4,9910,-38,-38,-627,46,-3,-584
2016-5-5,1101,-29,-29,-2502,95,327,-2080
2016-5-5,1102,24,24,-1483,0,261,-1222
2016-5-5,1216,9,9,-1109,0,89,-1020
2016-5-5,1301,185,185,-1429,815,157,-457
2016-5-5,1303,25,25,-3392,-1304,-8,-4704
2016-5-5,1326,117,117,512,-153,-20,339
2016-5-5,1402,-101,-101,-3000,0,36,-2964
2016-5-5,1590,14,14,-38,18,-42,-62
2016-5-5,2002,141,141,-13842,-270,888,-13224
2016-5-5,2105,171,171,-1515,93,221,-1201
2016-5-5,2207,-10,-10,-124,0,0,-124
2016-5-5,2303,2195,2195,-24514,-2470,1740,-25244
2016-5-5,2308,14,14,-1754,-2,10,-1746
2016-5-5,2317,115,115,-8825,-243,163,-8905
2016-5-5,2327,7,7,-130,0,-96,-226
2016-5-5,2330,327,327,-13866,74,1451,-12341
2016-5-5,2357,-17,-17,-837,-13,15,-835
2016-5-5,2379,128,128,60,-88,-26,-54
2016-5-5,2382,29,29,-3586,-99,155,-3530
2016-5-5,2395,0,0,-573,2,0,-571
2016-5-5,2408,-393,-393,814,0,44,858
2016-5-5,2412,-19,-19,-498,68,80,-350
2016-5-5,2454,109,109,-2428,23,324,-2081
2016-5-5,2474,1392,1392,-3712,-569,-248,-4529
2016-5-5,2801,23,23,-3387,2,-1,-3386
2016-5-5,2880,-8,-8,-6986,3,0,-6983
2016-5-5,2881,533,533,-4274,0,145,-4129
2016-5-5,2882,-117,-117,-3871,0,436,-3435
2016-5-5,2884,461,461,-20472,3,364,-20105
2016-5-5,2885,1133,1133,-23831,4,155,-23672
2016-5-5,2886,50,50,-9472,3123,835,-5514
2016-5-5,2887,276,276,-8624,3,-84,-8705
2016-5-5,2891,-3,-3,-18831,-10,464,-18377
2016-5-5,2892,296,296,-7775,3,-62,-7834
2016-5-5,2912,-34,-34,-135,40,0,-95
2016-5-5,3008,-33,-33,20,-8,46,58
2016-5-5,3034,119,119,-370,0,92,-278
2016-5-5,3045,32,32,-1493,-59,103,-1449
2016-5-5,4904,-12,-12,-720,595,222,97
2016-5-5,4938,-288,-288,811,0,-5,806
2016-5-5,5871,71,71,-1376,0,32,-1344
2016-5-5,5880,120,120,-6337,4,300,-6033
2016-5-5,6415,-2,-2,63,-44,8,27
2016-5-5,6505,46,46,-1567,0,-294,-1861
2016-5-5,8046,-4,-4,23,0,0,23
2016-5-5,9910,-51,-51,186,16,52,254
2016-5-6,1101,-11,-11,-1975,100,260,-1615
2016-5-6,1102,-19,-19,738,0,185,923
2016-5-6,1216,-110,-110,-1162,0,-33,-1195
2016-5-6,1301,16,16,-1423,0,79,-1344
2016-5-6,1303,172,172,-4143,2,-21,-4162
2016-5-6,1326,-46,-46,2017,-35,-519,1463
2016-5-6,1402,81,81,-3725,0,-64,-3789
2016-5-6,1590,-208,-208,732,39,56,827
2016-5-6,2002,1333,1333,-8526,290,270,-7966
2016-5-6,2105,-12,-12,-670,0,-174,-844
2016-5-6,2207,5,5,-146,0,-1,-147
2016-5-6,2303,830,830,-15579,0,60,-15519
2016-5-6,2308,-52,-52,-2100,0,-65,-2165
2016-5-6,2317,980,980,-19920,-399,-1388,-21707
2016-5-6,2327,-4,-4,-111,0,146,35
2016-5-6,2330,170,170,-6136,-8,123,-6021
2016-5-6,2357,6,6,-1085,2,29,-1054
2016-5-6,2379,-27,-27,45,-115,29,-41
2016-5-6,2382,-17,-17,-1139,0,98,-1041
2016-5-6,2395,2,2,-508,-4,0,-512
2016-5-6,2408,-259,-259,1561,0,104,1665
2016-5-6,2412,29,29,584,83,15,682
2016-5-6,2454,1765,1765,-13835,132,-190,-13893
2016-5-6,2474,-1006,-1006,-717,336,834,453
2016-5-6,2801,94,94,-6362,0,-61,-6423
2016-5-6,2880,1,1,-9833,-422,1,-10254
2016-5-6,2881,74,74,-15337,-77,27,-15387
2016-5-6,2882,-585,-585,-11947,0,-766,-12713
2016-5-6,2884,1352,1352,-37922,0,290,-37632
2016-5-6,2885,1441,1441,-23188,122,-899,-23965
2016-5-6,2886,-613,-613,-4508,816,47,-3645
2016-5-6,2887,476,476,-5745,0,-96,-5841
2016-5-6,2891,745,745,-22436,0,-552,-22988
2016-5-6,2892,-6,-6,-10768,0,-26,-10794
2016-5-6,2912,0,0,-388,53,4,-331
2016-5-6,3008,-53,-53,88,90,-34,144
2016-5-6,3034,128,128,-1073,0,336,-737
2016-5-6,3045,13,13,-1046,13,53,-980
2016-5-6,4904,30,30,-865,53,95,-717
2016-5-6,4938,327,327,-5274,50,110,-5114
2016-5-6,5871,623,623,-3997,-21,-459,-4477
2016-5-6,5880,76,76,-8260,0,114,-8146
2016-5-6,6415,-22,-22,21,29,0,50
2016-5-6,6505,22,22,-1355,187,-124,-1292
2016-5-6,8046,-1,-1,-13,0,1,-12
2016-5-6,9910,115,115,-38,10,4,-24
2016-5-9,1101,121,121,-2711,-294,123,-2882
2016-5-9,1102,-13,-13,-1134,0,76,-1058
2016-5-9,1216,48,48,-1772,0,57,-1715
2016-5-9,1301,40,40,-1010,0,22,-988
2016-5-9,1303,-165,-165,52,350,16,418
2016-5-9,1326,-2,-2,1783,57,-1361,479
2016-5-9,1402,230,230,-2140,0,88,-2052
2016-5-9,1590,-125,-125,259,13,-26,246
2016-5-9,2002,36,36,-3933,0,-350,-4283
2016-5-9,2105,58,58,-952,713,164,-75
2016-5-9,2207,-25,-25,-79,0,0,-79
2016-5-9,2303,-151,-151,-8233,0,-200,-8433
2016-5-9,2308,-66,-66,-705,50,0,-655
2016-5-9,2317,1846,1846,-17627,-2463,-148,-20238
2016-5-9,2327,-5,-5,-203,100,59,-44
2016-5-9,2330,-614,-614,-10303,145,-905,-11063
2016-5-9,2357,23,23,-619,0,4,-615
2016-5-9,2379,-81,-81,281,20,-30,271
2016-5-9,2382,55,55,-1318,23,48,-1247
2016-5-9,2395,-3,-3,-263,9,0,-254
2016-5-9,2408,-19,-19,705,25,238,968
2016-5-9,2412,23,23,1231,401,48,1680
2016-5-9,2454,-318,-318,-1667,74,680,-913
2016-5-9,2474,-46,-46,-212,86,71,-55
2016-5-9,2801,-26,-26,-2536,0,4,-2532
2016-5-9,2880,-10,-10,-4142,0,0,-4142
2016-5-9,2881,1,1,-5572,50,-490,-6012
2016-5-9,2882,-212,-212,-6103,-170,174,-6099
2016-5-9,2884,-91,-91,-7577,0,445,-7132
2016-5-9,2885,469,469,-20914,0,214,-20700
2016-5-9,2886,-186,-186,-3710,357,427,-2926
2016-5-9,2887,470,470,-1979,0,-53,-2032
2016-5-9,2891,-396,-396,-19250,0,-135,-19385
2016-5-9,2892,-183,-183,-6728,0,-93,-6821
2016-5-9,2912,7,7,-272,105,0,-167
2016-5-9,3008,-103,-103,270,58,-38,290
2016-5-9,3034,-55,-55,-356,100,147,-109
2016-5-9,3045,-37,-37,556,437,-54,939
2016-5-9,4904,-28,-28,148,535,45,728
2016-5-9,4938,-122,-122,-2081,740,126,-1215
2016-5-9,5871,135,135,-1750,0,209,-1541
2016-5-9,5880,63,63,-3656,0,0,-3656
2016-5-9,6415,2,2,-1,-7,3,-5
2016-5-9,6505,-4,-4,-431,0,-553,-984
2016-5-9,8046,9,9,-10,0,13,3
2016-5-9,9910,109,109,-268,26,-30,-272
2016-5-10,1101,-57,-57,-2867,0,504,-2363
2016-5-10,1102,98,98,-1087,0,166,-921
2016-5-10,1216,71,71,-1705,31,32,-1643
2016-5-10,1301,28,28,-386,160,16,-210
2016-5-10,1303,31,31,-1680,0,76,-1604
2016-5-10,1326,3,3,158,39,-425,-227
2016-5-10,1402,-99,-99,-480,85,-61,-456
2016-5-10,1590,9,9,-221,99,-24,-147
2016-5-10,2002,453,453,-8201,-568,-754,-9523
2016-5-10,2105,-33,-33,-1135,13,144,-978
2016-5-10,2207,-6,-6,-165,0,7,-158
2016-5-10,2303,-76,-76,-11044,-399,1041,-10402
2016-5-10,2308,76,76,-1401,0,196,-1205
2016-5-10,2317,-740,-740,1280,13,-446,847
2016-5-10,2327,-25,-25,-252,100,117,-35
2016-5-10,2330,211,211,-8877,124,444,-8309
2016-5-10,2357,3,3,-779,0,4,-776
2016-5-10,2379,-61,-61,530,253,41,824
2016-5-10,2382,281,281,153,1,21,175
2016-5-10,2395,-9,-9,-300,57,17,-226
2016-5-10,2408,-326,-326,495,2,-194,304
2016-5-10,2412,-19,-19,4062,555,202,4819
2016-5-10,2454,-306,-306,2213,13,-106,2120
2016-5-10,2474,123,123,-1057,-92,411,-738
2016-5-10,2801,-10,-10,-537,0,37,-501
2016-5-10,2880,80,80,-2855,1,10,-2844
2016-5-10,2881,458,458,-5601,0,377,-5224
2016-5-10,2882,676,676,-10416,-1,459,-9958
2016-5-10,2884,367,367,-8073,578,434,-7061
2016-5-10,2885,1154,1154,-26828,11,658,-26159
2016-5-10,2886,-87,-87,5854,-1368,236,4722
2016-5-10,2887,-143,-143,4325,-1,53,4377
2016-5-10,2891,-417,-417,-157,-4,113,-48
2016-5-10,2892,-660,-660,-5077,0,18,-5059
2016-5-10,2912,-3,-3,-158,0,10,-148
2016-5-10,3008,-21,-21,148,29,-45,132
2016-5-10,3034,187,187,-1040,70,-24,-994
2016-5-10,3045,-21,-21,3705,874,108,4687
2016-5-10,4904,-24,-24,678,523,149,1350
2016-5-10,4938,491,491,-6408,50,550,-5808
2016-5-10,5871,407,407,-2746,0,52,-2694
2016-5-10,5880,-238,-238,-3087,-5,432,-2661
2016-5-10,6415,-2,-2,33,-20,-18,-5
2016-5-10,6505,54,54,-727,-162,-407,-1296
2016-5-10,8046,28,28,-66,1,15,-50
2016-5-10,9910,-174,-174,627,-11,-14,602
2016-5-11,1101,84,84,-3956,0,201,-3755
2016-5-11,1102,285,285,-3557,0,194,-3363
2016-5-11,1216,-53,-53,-918,0,22,-896
2016-5-11,1301,-8,-8,-2588,0,336,-2252
2016-5-11,1303,52,52,-1170,251,-107,-1026
2016-5-11,1326,-89,-89,4269,0,-854,3415
2016-5-11,1402,138,138,-3786,0,-15,-3801
2016-5-11,1590,39,39,294,55,-25,324
2016-5-11,2002,81,81,-13191,-1007,29,-14169
2016-5-11,2105,-153,-153,-2310,0,-184,-2494
2016-5-11,2207,36,36,-253,0,4,-249
2016-5-11,2303,6635,6635,-24599,-490,-65,-25154
2016-5-11,2308,41,41,-2517,0,-35,-2552
2016-5-11,2317,578,578,-13765,-85,367,-13483
2016-5-11,2327,-1,-1,-183,0,58,-125
2016-5-11,2330,-66,-66,-16585,422,-156,-16319
2016-5-11,2357,2,2,-618,0,-72,-690
2016-5-11,2379,-109,-109,770,-43,65,792
2016-5-11,2382,-551,-551,1241,265,-59,1447
2016-5-11,2395,-14,-14,17,0,0,17
2016-5-11,2408,-124,-124,101,0,-45,56
2016-5-11,2412,11,11,-1134,437,54,-643
2016-5-11,2454,415,415,-1226,105,-422,-1543
2016-5-11,2474,333,333,-922,3,-254,-1173
2016-5-11,2801,35,35,-3068,0,34,-3034
2016-5-11,2880,225,225,-4378,0,0,-4378
2016-5-11,2881,382,382,-3644,0,-54,-3698
2016-5-11,2882,-238,-238,-6408,0,-71,-6479
2016-5-11,2884,151,151,-17772,0,-255,-18027
2016-5-11,2885,-1737,-1737,-35052,0,-1638,-36690
2016-5-11,2886,-135,-135,-5074,-4,572,-4506
2016-5-11,2887,267,267,-6241,0,60,-6181
2016-5-11,2891,1073,1073,-27468,0,232,-27236
2016-5-11,2892,-121,-121,-8866,0,-14,-8880
2016-5-11,2912,-5,-5,-102,0,0,-102
2016-5-11,3008,-150,-150,497,107,-46,558
2016-5-11,3034,36,36,-1719,19,57,-1643
2016-5-11,3045,18,18,654,299,40,993
2016-5-11,4904,1,1,1513,178,46,1737
2016-5-11,4938,75,75,-1290,-263,-240,-1793
2016-5-11,5871,448,448,-3109,0,19,-3090
2016-5-11,5880,-132,-132,-5729,0,232,-5497
2016-5-11,6415,-16,-16,77,22,-14,85
2016-5-11,6505,130,130,-2305,-182,-380,-2867
2016-5-11,8046,34,34,-115,0,-22,-137
2016-5-11,9910,37,37,-626,49,-11,-588
2016-5-12,1101,-34,-34,-1774,0,200,-1574
2016-5-12,1102,2,2,43,0,80,123
2016-5-12,1216,-126,-126,2788,0,-163,2625
2016-5-12,1301,90,90,-1,0,-34,-35
2016-5-12,1303,-58,-58,-1748,0,4,-1744
2016-5-12,1326,6,6,249,0,-89,160
2016-5-12,1402,-153,-153,-1086,0,-54,-1140
2016-5-12,1590,-90,-90,431,-56,-23,352
2016-5-12,2002,-204,-204,-4892,0,-274,-5166
2016-5-12,2105,-126,-126,-4177,-100,517,-3760
2016-5-12,2207,-19,-19,-116,0,1,-115
2016-5-12,2303,-2992,-2992,-4356,0,-607,-4963
2016-5-12,2308,-100,-100,-3031,0,-204,-3235
2016-5-12,2317,-97,-97,-13893,-185,463,-13615
2016-5-12,2327,11,11,-91,0,39,-52
2016-5-12,2330,146,146,-7228,-146,-712,-8086
2016-5-12,2357,-51,-51,388,21,-21,388
2016-5-12,2379,-142,-142,1025,244,-312,957
2016-5-12,2382,-218,-218,1684,60,81,1825
2016-5-12,2395,-33,-33,-24,1,-1,-24
2016-5-12,2408,-256,-256,1818,0,-63,1755
2016-5-12,2412,94,94,3591,298,64,3953
2016-5-12,2454,-63,-63,-331,82,1,-248
2016-5-12,2474,-298,-298,509,0,121,630
2016-5-12,2801,-7,-7,-889,0,-28,-917
2016-5-12,2880,1,1,498,0,-14,484
2016-5-12,2881,253,253,-8083,580,0,-7503
2016-5-12,2882,-110,-110,-1703,-748,48,-2403
2016-5-12,2884,-105,-105,-3639,0,158,-3481
2016-5-12,2885,-771,-771,-24453,0,-83,-24536
2016-5-12,2886,-15,-15,69,-2,68,135
2016-5-12,2887,-359,-359,-3098,0,-273,-3371
2016-5-12,2891,299,299,-7785,0,-8,-7793
2016-5-12,2892,-1425,-1425,1043,0,-100,943
2016-5-12,2912,-31,-31,430,68,-8,490
2016-5-12,3008,33,33,25,25,-43,7
2016-5-12,3034,-159,-159,-911,-4,131,-784
2016-5-12,3045,-2,-2,1042,0,53,1095
2016-5-12,4904,-3,-3,1533,188,33,1754
2016-5-12,4938,47,47,-5204,20,-513,-5697
2016-5-12,5871,-81,-81,-846,0,-102,-948
2016-5-12,5880,-192,-192,30,0,100,130
2016-5-12,6415,-1,-1,4,40,-5,39
2016-5-12,6505,-84,-84,443,150,-394,199
2016-5-12,8046,-55,-55,-10,0,-4,-14
2016-5-12,9910,70,70,-566,0,23,-543
2016-5-13,1101,61,61,-4376,0,350,-4026
2016-5-13,1102,-56,-56,-1591,0,221,-1370
2016-5-13,1216,-1054,-1054,14833,0,80,14913
2016-5-13,1301,-153,-153,-1777,-45,-229,-2051
2016-5-13,1303,297,297,-7372,0,52,-7320
2016-5-13,1326,66,66,-100,-22,19,-103
2016-5-13,1402,29,29,-5778,0,-19,-5797
2016-5-13,1590,-4,-4,138,0,-5,133
2016-5-13,2002,248,248,-23394,-242,-653,-24289
2016-5-13,2105,-608,-608,5887,14,-1101,4800
2016-5-13,2207,7,7,-262,0,-1,-263
2016-5-13,2303,231,231,-27123,0,1182,-25941
2016-5-13,2308,-57,-57,-838,-2,-44,-884
2016-5-13,2317,3341,3341,-40296,-36,-664,-40996
2016-5-13,2327,-28,-28,-252,0,178,-74
2016-5-13,2330,571,571,-33496,320,934,-32242
2016-5-13,2357,50,50,-689,-88,51,-726
2016-5-13,2379,78,78,-77,14,-162,-225
2016-5-13,2382,-72,-72,1463,-24,143,1582
2016-5-13,2395,-28,-28,88,18,-11,95
2016-5-13,2408,-1497,-1497,13982,0,329,14311
2016-5-13,2412,-55,-55,1954,931,-13,2872
2016-5-13,2454,-26,-26,0,0,0,0
2016-5-13,2474,492,492,-2906,-66,-503,-3475
2016-5-13,2801,141,141,-6951,2,-19,-6968
2016-5-13,2880,-289,-289,4497,2,-159,4340
2016-5-13,2881,1067,1067,-25982,0,2,-25980
2016-5-13,2882,50,50,-17908,0,323,-17585
2016-5-13,2884,130,130,-10265,1,-320,-10584
2016-5-13,2885,-484,-484,-17238,2,100,-17136
2016-5-13,2886,455,455,8032,-81,2542,10493
2016-5-13,2887,-1989,-1989,-9686,1,-351,-10036
2016-5-13,2891,-102,-102,-4185,-13,-116,-4314
2016-5-13,2892,-252,-252,-8439,2,-37,-8474
2016-5-13,2912,-14,-14,-50,38,0,-12
2016-5-13,3008,3,3,-10,18,-3,5
2016-5-13,3034,-35,-35,-3340,40,316,-2984
2016-5-13,3045,-1,-1,-1437,60,103,-1274
2016-5-13,4904,2,2,745,272,159,1176
2016-5-13,4938,704,704,-5495,27,231,-5237
2016-5-13,5871,-17,-17,-3174,0,-155,-3329
2016-5-13,5880,451,451,-9250,2,87,-9161
2016-5-13,6415,26,26,-8,-67,-28,-103
2016-5-13,6505,135,135,-3476,-314,-167,-3957
2016-5-13,8046,-222,-222,98,0,-5,93
2016-5-13,9910,-14,-14,-389,10,-16,-395
2016-5-16,1101,73,73,-2403,-870,27,-3246
2016-5-16,1102,54,54,-819,0,107,-712
2016-5-16,1216,10,10,2029,0,252,2281
2016-5-16,1301,-36,-36,-569,-12,-209,-790
2016-5-16,1303,33,33,-2022,0,-6,-2028
2016-5-16,1326,15,15,-285,0,76,-209
2016-5-16,1402,-99,-99,-3006,-228,9,-3225
2016-5-16,1590,36,36,114,-13,7,108
2016-5-16,2002,112,112,-7426,-2714,-98,-10238
2016-5-16,2105,122,122,-2425,-259,-41,-2725
2016-5-16,2207,-35,-35,-93,0,2,-91
2016-5-16,2303,-344,-344,-4253,0,-67,-4320
2016-5-16,2308,-4,-4,72,0,-23,49
2016-5-16,2317,623,623,-13409,0,134,-13275
2016-5-16,2327,-20,-20,72,0,28,100
2016-5-16,2330,-121,-121,-9748,549,-77,-9276
2016-5-16,2357,25,25,-681,-15,59,-637
2016-5-16,2379,-92,-92,497,42,9,548
2016-5-16,2382,-11,-11,25,0,2,27
2016-5-16,2395,-20,-20,135,0,-2,133
2016-5-16,2408,11,11,2583,25,954,3562
2016-5-16,2412,197,197,-2220,95,53,-2072
2016-5-16,2454,616,616,-1250,91,214,-945
2016-5-16,2474,-43,-43,278,-16,336,598
2016-5-16,2801,-21,-21,-780,0,-9,-789
2016-5-16,2880,57,57,-4110,0,2,-4108
2016-5-16,2881,72,72,-2973,0,200,-2773
2016-5-16,2882,33,33,-3009,0,672,-2337
2016-5-16,2884,-232,-232,4107,30,341,4478
2016-5-16,2885,-43,-43,-11252,0,-342,-11594
2016-5-16,2886,275,275,-7306,0,1455,-5851
2016-5-16,2887,-454,-454,-1660,0,-336,-1996
2016-5-16,2891,-1310,-1310,1544,0,-291,1253
2016-5-16,2892,-419,-419,-866,0,3,-863
2016-5-16,2912,-13,-13,115,4,2,121
2016-5-16,3008,18,18,-77,10,27,-40
2016-5-16,3034,-58,-58,-220,0,145,-75
2016-5-16,3045,-12,-12,176,35,49,260
2016-5-16,4904,-22,-22,-481,0,333,-148
2016-5-16,4938,-618,-618,879,-72,-241,566
2016-5-16,5871,353,353,-2809,0,-97,-2906
2016-5-16,5880,-42,-42,-3228,0,3,-3225
2016-5-16,6415,-12,-12,17,0,-4,13
2016-5-16,6505,-37,-37,-976,0,93,-883
2016-5-16,8046,-6,-6,-39,0,0,-39
2016-5-16,9910,26,26,-380,0,15,-365
2016-5-17,1101,26,26,-4794,-61,61,-4794
2016-5-17,1102,95,95,-1630,0,70,-1560
2016-5-17,1216,21,21,1147,-58,1,1090
2016-5-17,1301,31,31,-2107,-133,262,-1978
2016-5-17,1303,158,158,-4317,0,-7,-4324
2016-5-17,1326,-20,-20,605,280,-173,712
2016-5-17,1402,155,155,-6023,0,126,-5897
2016-5-17,1590,45,45,88,-10,-16,62
2016-5-17,2002,285,285,-8787,-500,-542,-9829
2016-5-17,2105,-198,-198,2214,20,168,2402
2016-5-17,2207,7,7,-332,0,0,-332
2016-5-17,2303,-1019,-1019,-10609,0,-90,-10699
2016-5-17,2308,-5,-5,-392,0,-47,-439
2016-5-17,2317,624,624,-15121,-63,1801,-13382
2016-5-17,2327,-11,-11,-11,0,21,10
2016-5-17,2330,-726,-726,-7860,560,-13,-7313
2016-5-17,2357,61,61,-672,0,-10,-682
2016-5-17,2379,49,49,244,-48,35,231
2016-5-17,2382,-139,-139,1024,-125,49,948
2016-5-17,2395,-17,-17,200,0,0,200
2016-5-17,2408,-430,-430,568,0,-182,386
2016-5-17,2412,41,41,164,-80,84,168
2016-5-17,2454,-27,-27,-982,0,161,-821
2016-5-17,2474,-498,-498,-621,206,751,336
2016-5-17,2801,-73,-73,-1157,0,5,-1152
2016-5-17,2880,64,64,-1863,0,-2,-1865
2016-5-17,2881,129,129,-4659,0,45,-4614
2016-5-17,2882,564,564,-9572,-61,354,-9279
2016-5-17,2884,-316,-316,8356,0,-407,7949
2016-5-17,2885,910,910,-16340,0,81,-16259
2016-5-17,2886,10,10,-3110,0,543,-2567
2016-5-17,2887,559,559,-2628,0,-117,-2745
2016-5-17,2891,-336,-336,-521,0,431,-90
2016-5-17,2892,-306,-306,991,0,-15,976
2016-5-17,2912,10,10,-428,-50,2,-476
2016-5-17,3008,33,33,-28,18,-6,-16
2016-5-17,3034,145,145,-1447,0,129,-1318
2016-5-17,3045,2,2,521,0,29,550
2016-5-17,4904,8,8,-2,0,110,108
2016-5-17,4938,369,369,-4756,0,209,-4547
2016-5-17,5871,179,179,-1587,-70,45,-1612
2016-5-17,5880,-8,-8,-2064,0,-200,-2264
2016-5-17,6415,47,47,236,-251,-51,-66
2016-5-17,6505,-62,-62,-100,-300,39,-361
2016-5-17,8046,30,30,-117,0,-3,-120
2016-5-17,9910,69,69,-335,0,-22,-357
2016-5-18,1101,61,61,-4502,-464,-20,-4986
2016-5-18,1102,61,61,-2485,0,24,-2461
2016-5-18,1216,-19,-19,-93,0,7,-86
2016-5-18,1301,-87,-87,1017,-1423,59,-347
2016-5-18,1303,-22,-22,-2290,0,3,-2287
2016-5-18,1326,-48,-48,2145,20,-152,2013
2016-5-18,1402,77,77,-1433,0,5,-1428
2016-5-18,1590,-4,-4,512,0,68,580
2016-5-18,2002,119,119,-6378,0,-82,-6460
2016-5-18,2105,-211,-211,5228,0,-409,4819
2016-5-18,2207,2,2,-123,0,0,-123
2016-5-18,2303,-720,-720,-13601,-1702,-77,-15380
2016-5-18,2308,26,26,-133,-526,-134,-793
2016-5-18,2317,-110,-110,-10129,-547,-500,-11176
2016-5-18,2327,8,8,4,0,26,30
2016-5-18,2330,146,146,-5937,73,440,-5424
2016-5-18,2357,-9,-9,-148,-155,-36,-339
2016-5-18,2379,-67,-67,1509,-55,-36,1418
2016-5-18,2382,-37,-37,1376,0,122,1498
2016-5-18,2395,-21,-21,112,0,-1,111
2016-5-18,2408,134,134,183,0,-46,137
2016-5-18,2412,-36,-36,1371,0,106,1477
2016-5-18,2454,-221,-221,466,0,267,733
2016-5-18,2474,-159,-159,-123,70,-527,-580
2016-5-18,2801,-181,-181,3761,0,-3,3758
2016-5-18,2880,-14,-14,3066,0,-2,3064
2016-5-18,2881,-367,-367,-2229,0,-135,-2364
2016-5-18,2882,179,179,-5191,-435,153,-5473
2016-5-18,2884,176,176,-4900,0,-369,-5269
2016-5-18,2885,1603,1603,-15437,0,329,-15108
2016-5-18,2886,-69,-69,2126,0,422,2548
2016-5-18,2887,-703,-703,-1332,0,-213,-1545
2016-5-18,2891,-314,-314,-769,0,-101,-870
2016-5-18,2892,-837,-837,5705,0,-93,5612
2016-5-18,2912,1,1,-149,0,1,-148
2016-5-18,3008,-17,-17,-33,7,81,55
2016-5-18,3034,86,86,-1012,0,23,-989
2016-5-18,3045,-5,-5,1588,0,106,1694
2016-5-18,4904,-32,-32,1549,0,50,1599
2016-5-18,4938,540,540,-4586,-111,-40,-4737
2016-5-18,5871,139,139,-1055,0,19,-1036
2016-5-18,5880,-79,-79,1357,0,189,1546
2016-5-18,6415,-11,-11,77,-177,-10,-110
2016-5-18,6505,-11,-11,-1021,13,6,-1002
2016-5-18,8046,-9,-9,-37,0,1,-36
2016-5-18,9910,-14,-14,-346,8,2,-336
2016-5-19,1101,133,133,-5728,-2761,-134,-8623
2016-5-19,1102,55,55,-2587,0,29,-2558
2016-5-19,1216,82,82,-922,0,65,-857
2016-5-19,1301,190,190,-2700,-1488,-181,-4369
2016-5-19,1303,-23,-23,-4357,-7,-13,-4377
2016-5-19,1326,378,378,-2718,-1255,228,-3745
2016-5-19,1402,79,79,-4543,0,-16,-4559
2016-5-19,1590,45,45,163,-74,-43,46
